TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
8,A,2000,2000,23,Construction,110.136,8
8,A,2000,2000,311FT,Food and beverage and tobacco products,84.010,8
8,A,2000,2000,313TT,Textile mills and textile product mills,165.640,8
8,A,2000,2000,315AL,Apparel and leather and allied products,211.906,8
8,A,2000,2000,31G,Manufacturing,77.786,8
8,A,2000,2000,31ND,Nondurable goods,98.430,8
8,A,2000,2000,321,Wood products,88.875,8
8,A,2000,2000,322,Paper products,136.902,8
8,A,2000,2000,323,Printing and related support activities,94.342,8
8,A,2000,2000,324,Petroleum and coal products,92.862,8
8,A,2000,2000,325,Chemical products,90.705,8
8,A,2000,2000,326,Plastics and rubber products,97.532,8
8,A,2000,2000,327,Nonmetallic mineral products,101.909,8
8,A,2000,2000,331,Primary metals,80.053,8
8,A,2000,2000,332,Fabricated metal products,113.930,8
8,A,2000,2000,333,Machinery,96.169,8
8,A,2000,2000,334,Computer and electronic products,22.358,8
8,A,2000,2000,335,"Electrical equipment, appliances, and components",94.502,8
8,A,2000,2000,3361MV,"Motor vehicles, bodies and trailers, and parts",65.968,8
8,A,2000,2000,3364OT,Other transportation equipment,70.093,8
8,A,2000,2000,337,Furniture and related products,146.375,8
8,A,2000,2000,339,Miscellaneous manufacturing,72.011,8
8,A,2000,2000,33DG,Durable goods,64.057,8
8,A,2000,2000,42,Wholesale trade,72.432,8
8,A,2000,2000,441,Motor vehicle and parts dealers,60.693,8
8,A,2000,2000,445,Food and beverage stores,119.952,8
8,A,2000,2000,44RT,Retail trade,69.235,8
8,A,2000,2000,452,General merchandise stores,58.715,8
8,A,2000,2000,481,Air transportation,65.009,8
8,A,2000,2000,482,Rail transportation,97.609,8
8,A,2000,2000,483,Water transportation,45.742,8
8,A,2000,2000,484,Truck transportation,80.150,8
8,A,2000,2000,485,Transit and ground passenger transportation,81.272,8
8,A,2000,2000,486,Pipeline transportation,43.890,8
8,A,2000,2000,487OS,Other transportation and support activities,97.864,8
8,A,2000,2000,48TW,Transportation and warehousing,73.423,8
8,A,2000,2000,493,Warehousing and storage,43.344,8
8,A,2000,2000,4A0,Other retail,65.286,8
8,A,2000,2000,51,Information,35.365,8
8,A,2000,2000,511,"Publishing industries, except internet (includes software)",38.401,8
8,A,2000,2000,512,Motion picture and sound recording industries,46.217,8
8,A,2000,2000,513,Broadcasting and telecommunications,40.929,8
8,A,2000,2000,514,"Data processing, internet publishing, and other information services",11.786,8
8,A,2000,2000,52,Finance and insurance,77.120,8
8,A,2000,2000,521CI,"Federal Reserve banks, credit intermediation, and related activities",84.064,8
8,A,2000,2000,523,"Securities, commodity contracts, and investments",90.009,8
8,A,2000,2000,524,Insurance carriers and related activities,61.403,8
8,A,2000,2000,525,"Funds, trusts, and other financial vehicles",94.487,8
8,A,2000,2000,53,Real estate and rental and leasing,68.037,8
8,A,2000,2000,531,Real estate,66.962,8
8,A,2000,2000,532RL,Rental and leasing services and lessors of intangible assets,78.396,8
8,A,2000,2000,54,"Professional, scientific, and technical services",59.343,8
8,A,2000,2000,5411,Legal services,106.142,8
8,A,2000,2000,5412OP,"Miscellaneous professional, scientific, and technical services",65.351,8
8,A,2000,2000,5415,Computer systems design and related services,22.713,8
8,A,2000,2000,55,Management of companies and enterprises,72.151,8
8,A,2000,2000,56,Administrative and waste management services,61.847,8
8,A,2000,2000,561,Administrative and support services,60.653,8
8,A,2000,2000,562,Waste management and remediation services,74.627,8
8,A,2000,2000,6,"Educational services, health care, and social assistance",61.255,8
8,A,2000,2000,61,Educational services,70.279,8
8,A,2000,2000,62,Health care and social assistance,59.843,8
8,A,2000,2000,621,Ambulatory health care services,53.460,8
8,A,2000,2000,622,Hospitals,62.137,8
8,A,2000,2000,623,Nursing and residential care facilities,80.495,8
8,A,2000,2000,624,Social assistance,66.812,8
8,A,2000,2000,7,"Arts, entertainment, recreation, accommodation, and food services",77.445,8
8,A,2000,2000,71,"Arts, entertainment, and recreation",71.854,8
8,A,2000,2000,711AS,"Performing arts, spectator sports, museums, and related activities",63.648,8
8,A,2000,2000,713,"Amusements, gambling, and recreation industries",82.935,8
8,A,2000,2000,72,Accommodation and food services,79.562,8
8,A,2000,2000,721,Accommodation,81.046,8
8,A,2000,2000,722,Food services and drinking places,78.667,8
8,A,2000,2000,81,"Other services, except government",112.080,8
8,A,2000,2000,FIRE,"Finance, insurance, real estate, rental, and leasing",71.456,8
8,A,2000,2000,G,Government,90.644,8
8,A,2000,2000,GDP,Gross domestic product,71.874,8
8,A,2000,2000,GF,Federal,87.404,8
8,A,2000,2000,GFE,Government enterprises,152.099,8
8,A,2000,2000,GFG,General government,81.660,8
8,A,2000,2000,GFGD,National defense,85.784,8
8,A,2000,2000,GFGN,Nondefense,75.945,8
8,A,2000,2000,GSL,State and local,92.287,8
8,A,2000,2000,GSLE,Government enterprises,114.033,8
8,A,2000,2000,GSLG,General government,90.765,8
8,A,2000,2000,HS,Housing,79.720,8
8,A,2000,2000,ICT,Information-communications-technology-producing industries<sup>3</sup>,23.703,8;8.3.A
8,A,2000,2000,ORE,Other real estate,31.214,8
8,A,2000,2000,PGOOD,Private goods-producing industries<sup>1</sup>,80.225,8;8.1.A
8,A,2000,2000,PROF,Professional and business services,61.645,8
8,A,2000,2000,PSERV,Private services-producing industries<sup>2</sup>,66.679,8;8.2.A
8,A,2000,2000,PVT,Private industries,69.531,8
8,A,2001,2001,11,"Agriculture, forestry, fishing, and hunting",71.870,8
8,A,2001,2001,111CA,Farms,69.961,8
8,A,2001,2001,113FF,"Forestry, fishing, and related activities",81.898,8
8,A,2001,2001,21,Mining,65.772,8
8,A,2001,2001,211,Oil and gas extraction,49.663,8
8,A,2001,2001,212,"Mining, except oil and gas",140.894,8
8,A,2001,2001,213,Support activities for mining,52.859,8
8,A,2001,2001,22,Utilities,74.552,8
8,A,2001,2001,23,Construction,108.233,8
8,A,2001,2001,311FT,Food and beverage and tobacco products,85.479,8
8,A,2001,2001,313TT,Textile mills and textile product mills,146.833,8
8,A,2001,2001,315AL,Apparel and leather and allied products,191.208,8
8,A,2001,2001,31G,Manufacturing,75.181,8
8,A,2001,2001,31ND,Nondurable goods,97.937,8
8,A,2001,2001,321,Wood products,85.848,8
8,A,2001,2001,322,Paper products,119.492,8
8,A,2001,2001,323,Printing and related support activities,95.268,8
8,A,2001,2001,324,Petroleum and coal products,112.006,8
8,A,2001,2001,325,Chemical products,90.447,8
8,A,2001,2001,326,Plastics and rubber products,91.456,8
8,A,2001,2001,327,Nonmetallic mineral products,99.858,8
8,A,2001,2001,331,Primary metals,76.116,8
8,A,2001,2001,332,Fabricated metal products,101.634,8
8,A,2001,2001,333,Machinery,87.040,8
8,A,2001,2001,334,Computer and electronic products,22.153,8
8,A,2001,2001,335,"Electrical equipment, appliances, and components",90.357,8
8,A,2001,2001,3361MV,"Motor vehicles, bodies and trailers, and parts",60.114,8
8,A,2001,2001,3364OT,Other transportation equipment,71.996,8
8,A,2001,2001,337,Furniture and related products,132.083,8
8,A,2001,2001,339,Miscellaneous manufacturing,68.270,8
8,A,2001,2001,33DG,Durable goods,60.627,8
8,A,2001,2001,42,Wholesale trade,73.651,8
8,A,2001,2001,441,Motor vehicle and parts dealers,59.624,8
8,A,2001,2001,445,Food and beverage stores,121.582,8
8,A,2001,2001,44RT,Retail trade,71.803,8
8,A,2001,2001,452,General merchandise stores,61.834,8
8,A,2001,2001,481,Air transportation,44.551,8
8,A,2001,2001,482,Rail transportation,94.865,8
8,A,2001,2001,483,Water transportation,43.715,8
8,A,2001,2001,484,Truck transportation,76.326,8
8,A,2001,2001,485,Transit and ground passenger transportation,80.672,8
8,A,2001,2001,486,Pipeline transportation,74.603,8
8,A,2001,2001,487OS,Other transportation and support activities,98.574,8
8,A,2001,2001,48TW,Transportation and warehousing,68.724,8
8,A,2001,2001,493,Warehousing and storage,41.151,8
8,A,2001,2001,4A0,Other retail,69.286,8
8,A,2001,2001,51,Information,37.752,8
8,A,2001,2001,511,"Publishing industries, except internet (includes software)",37.277,8
8,A,2001,2001,512,Motion picture and sound recording industries,54.726,8
8,A,2001,2001,513,Broadcasting and telecommunications,42.193,8
8,A,2001,2001,514,"Data processing, internet publishing, and other information services",18.872,8
8,A,2001,2001,52,Finance and insurance,81.036,8
8,A,2001,2001,521CI,"Federal Reserve banks, credit intermediation, and related activities",83.127,8
8,A,2001,2001,523,"Securities, commodity contracts, and investments",131.083,8
8,A,2001,2001,524,Insurance carriers and related activities,57.482,8
8,A,2001,2001,525,"Funds, trusts, and other financial vehicles",95.544,8
8,A,2001,2001,53,Real estate and rental and leasing,71.513,8
8,A,2001,2001,531,Real estate,69.971,8
8,A,2001,2001,532RL,Rental and leasing services and lessors of intangible assets,86.359,8
8,A,2001,2001,54,"Professional, scientific, and technical services",61.365,8
8,A,2001,2001,5411,Legal services,109.200,8
8,A,2001,2001,5412OP,"Miscellaneous professional, scientific, and technical services",67.461,8
8,A,2001,2001,5415,Computer systems design and related services,23.773,8
8,A,2001,2001,55,Management of companies and enterprises,75.304,8
8,A,2001,2001,56,Administrative and waste management services,62.829,8
8,A,2001,2001,561,Administrative and support services,61.554,8
8,A,2001,2001,562,Waste management and remediation services,76.547,8
8,A,2001,2001,6,"Educational services, health care, and social assistance",62.880,8
8,A,2001,2001,61,Educational services,72.211,8
8,A,2001,2001,62,Health care and social assistance,61.422,8
8,A,2001,2001,621,Ambulatory health care services,55.340,8
8,A,2001,2001,622,Hospitals,63.515,8
8,A,2001,2001,623,Nursing and residential care facilities,80.905,8
8,A,2001,2001,624,Social assistance,68.277,8
8,A,2001,2001,7,"Arts, entertainment, recreation, accommodation, and food services",74.986,8
8,A,2001,2001,71,"Arts, entertainment, and recreation",67.941,8
8,A,2001,2001,711AS,"Performing arts, spectator sports, museums, and related activities",64.382,8
8,A,2001,2001,713,"Amusements, gambling, and recreation industries",72.953,8
8,A,2001,2001,72,Accommodation and food services,77.653,8
